id,followers_cursor,followers_pulled,followers_count,following_cursor,following_pulled,following_count
95892875,0,1,1,0,1,1
519754225,0,32,32,0,30,30
398594499,-1,0,0,-1,0,0
863470718,0,24,24,0,78,78
2762805911,0,832,832,0,564,564
1877613590,-1,0,0,-1,0,0
2971335952,0,3,3,0,118,118
1388929598,0,16,16,0,245,245
427932234,-1,0,0,-1,0,0
2955888807,0,24,24,0,21,21
1420889785,0,22,22,0,68,68
2547258914,0,65,65,0,189,189
1245002815,-1,0,0,0,2,2
2482021716,0,2,2,-1,0,0
1340314028,0,4,4,-1,0,0
126344986,0,125,125,0,99,99
2306815344,0,87,87,0,161,161
627438781,0,312,312,0,135,135
2612762162,0,12,12,0,30,30
58870862,0,6,6,-1,0,0
615784550,0,2,2,0,3,3
2978564968,0,5,5,0,13,13
187800763,0,15,15,0,23,23
328679839,-1,0,0,-1,0,0
592461538,0,1,1,0,2,2
2682290334,0,3,3,-1,0,0
123017723,-1,0,0,0,2,2
194842327,-1,0,0,0,1,1
352132615,0,311,311,1376733944796142169,468,468
581364851,0,2,2,-1,0,0
273747570,0,11,11,0,10,10
310901646,0,358,358,0,390,390
376123842,-1,0,0,-1,0,0
2924767576,-1,0,0,-1,0,0
2916088291,0,7,7,0,10,10
2701015620,0,1,1,0,1,1
330031166,0,2,2,-1,0,0
373307745,1382325203240640322,81,81,0,1322,1322
595092370,-1,0,0,-1,0,0
293574618,-1,0,0,-1,0,0
1165878072,0,5,5,0,8,8
1722075865,-1,0,0,-1,0,0
40469469,0,6,6,0,21,21
602036486,0,107,107,-1,0,0
389233840,0,68,68,0,27,27
2333737520,-1,0,0,0,36,36
888235248,0,4,4,0,134,134
2655459966,0,8,8,0,163,163
1439933185,-1,0,0,0,5,5
877175371,-1,0,0,0,38,38
549738521,0,2,2,0,20,20
1481900030,0,1,1,0,13,13
2550734795,0,4,4,0,35,35
588667958,0,2,2,0,58,58
518762710,0,200,200,0,396,396
379378223,-1,0,0,0,4,4
2898717744,0,1,1,0,8,8
595969818,0,1,1,-1,0,0
1187817811,-1,0,0,0,1,1
2203064744,-1,0,0,0,5,5
1583488098,-1,0,0,0,3,3
557285709,-1,0,0,0,20,20
1573920859,0,94,94,0,35,35
417863401,-1,0,0,0,1,1
2785080894,0,42,42,0,99,99
266293957,-1,0,0,0,4,4
1970273250,-1,0,0,-1,0,0
2610793396,0,4,4,0,10,10
2512587435,0,36,36,0,557,557
2574763801,0,50,50,0,140,140
2571406858,0,2,2,0,7,7
341404860,-1,0,0,-1,0,0
2782711165,-1,0,0,0,4,4
1375441704,0,1,1,0,1,1
794680975,0,2,2,0,37,37
618039059,0,2,2,0,39,39
2266029587,-1,0,0,-1,0,0
148733478,0,2,2,0,2,2
1889947837,-1,0,0,-1,0,0
2736228232,1476041202211678825,489,489,1478989234360979407,133,133
2246068490,-1,0,0,0,29,29
1454354394,-1,0,0,0,1,1
197011026,0,2,2,-1,0,0
169150080,-1,0,0,-1,0,0
39961678,0,2,2,-1,0,0
220794528,1597446670875796322,865,865,0,917,917
725997284,0,2,2,-1,0,0
1328215267,0,8,8,0,12,12
69142908,-1,0,0,-1,0,0
2893887466,0,8,8,0,36,36
1122606152,0,17,17,-1,0,0
460505084,-1,0,0,0,8,8
2284097546,-1,0,0,0,1,1
448596908,-1,0,0,0,7,7
255469006,-1,0,0,-1,0,0
1086833384,-1,0,0,-1,0,0
718964997,0,1,1,0,1,1
880372176,-1,0,0,-1,0,0
269125074,-1,0,0,-1,0,0
2539741789,-1,0,0,-1,0,0
783306234,0,106,106,0,22,22
585235621,-1,0,0,0,33,33
949321249,-1,0,0,-1,0,0
2173616799,-1,0,0,-1,0,0
2598606630,-1,0,0,0,1,1
1612271216,0,1,1,0,5,5
245177783,0,3,3,-1,0,0
1881238532,1446645966696785175,498,498,1446617847513639689,348,348
2518190760,-1,0,0,-1,0,0
2378187810,0,6,6,0,20,20
1646121355,-1,0,0,0,3,3
2919302896,0,24,24,0,133,133
1438521662,0,20,20,0,403,403
2909135232,0,4,4,0,44,44
2249016234,0,1,1,0,17,17
825427574,0,1,1,-1,0,0
490471930,0,2,2,0,1,1
193304465,-1,0,0,0,3,3
2301710941,-1,0,0,0,2,2
2826118371,-1,0,0,-1,0,0
852583484,0,4,4,-1,0,0
243788271,0,9,9,0,1,1
2966382563,-1,0,0,0,1,1
520508390,0,242,242,0,1751,1751
816253062,0,281,281,0,197,197
294940063,0,47,47,0,266,266
2176097080,-1,0,0,-1,0,0
130347709,0,4,4,-1,0,0
1951570632,0,52,52,1448510729810212358,47,47
205563669,-1,0,0,-1,0,0
1663199779,0,15,15,0,25,25
590050566,-1,0,0,0,7,7
2391413333,-1,0,0,0,1,1
1356313879,-1,0,0,-1,0,0
1336913898,0,4,4,0,14,14
520502108,-1,0,0,0,7,7
522683056,0,100,100,0,400,400
1622337439,-1,0,0,-1,0,0
2431912091,0,3,3,0,73,73
1399495579,0,4,4,-1,0,0
577568233,0,6,6,-1,0,0
149071219,0,1,1,-1,0,0
1316164866,-1,0,0,-1,0,0
15763725,0,1075,1075,0,368,368
263994783,-1,0,0,0,1,1
986855780,-1,0,0,-1,0,0
2538069116,0,46,46,0,42,42
549459349,-1,0,0,-1,0,0
833085390,-1,0,0,-1,0,0
316205030,0,12,12,0,5,5
16397904,0,2,2,0,1,1
562695286,1400209765561890432,841,841,1400206728730033669,301,301
118050330,0,200,200,0,425,425
2220625334,0,46,46,0,64,64
163866357,0,1,1,-1,0,0
1699724060,-1,0,0,-1,0,0
295442520,0,109,109,0,51,51
345758622,-1,0,0,0,1,1
2461588834,0,1,1,0,28,28
1909564146,-1,0,0,-1,0,0
1628270545,-1,0,0,-1,0,0
2537279669,-1,0,0,0,16,16
1071035719,0,1,1,0,10,10
245918168,-1,0,0,0,1,1
2571132913,0,1,1,0,23,23
2780563546,0,15,15,0,61,61
2582129948,-1,0,0,0,9,9
113045957,-1,0,0,-1,0,0
69051936,0,17,17,-1,0,0
2524907935,-1,0,0,0,1,1
1903583820,-1,0,0,-1,0,0
2804769704,-1,0,0,0,2,2
1694006406,0,17,17,0,55,55
814882051,-1,0,0,0,2,2
798643038,0,2,2,0,6,6
709335231,0,90,90,0,251,251
896196487,0,1,1,0,11,11
2374355694,0,115,115,0,348,348
854010703,0,1,1,0,16,16
304880829,0,2,2,0,23,23
2336486261,0,44,44,1459689530878935495,153,153
139823506,-1,0,0,0,1,1
2434012096,0,139,139,1463488482582435613,917,917
1277885695,-1,0,0,-1,0,0
134748294,0,3,3,-1,0,0
2951161826,-1,0,0,-1,0,0
1641566952,-1,0,0,0,6,6
1112969688,0,8,8,0,30,30
825718320,-1,0,0,0,3,3
847910972,-1,0,0,-1,0,0
21182282,0,2,2,-1,0,0
445168234,0,665,665,0,1677,1677
1691533784,-1,0,0,-1,0,0
65069145,0,110,110,0,312,312
2408678495,-1,0,0,0,1,1
519084836,0,3,3,1395926056965693445,166,166
297063395,0,21,21,0,257,257
1878617454,-1,0,0,-1,0,0
885818287,0,2,2,0,33,33
1578835320,0,1,1,0,7,7
56781765,0,3,3,0,1,1
2257055743,0,27,27,0,7,7
2803106441,0,1,1,0,40,40
1377480686,0,1,1,0,39,39
781608102,-1,0,0,0,1,1
2198450135,0,2,2,0,24,24
1262962374,0,1,1,0,13,13
321769427,0,1,1,-1,0,0
101572813,0,4,4,-1,0,0
2575576282,0,2,2,0,1,1
1532115265,-1,0,0,0,25,25
2351247071,0,1,1,0,18,18
2545044144,-1,0,0,0,3,3
579934607,0,2,2,0,13,13
1950226614,0,5,5,0,27,27
984101598,-1,0,0,-1,0,0
1017125288,0,4,4,0,9,9
417066816,-1,0,0,-1,0,0
2661462449,-1,0,0,0,15,15
2903794979,0,6,6,0,8,8
2361461281,-1,0,0,0,10,10
612136109,0,1,1,-1,0,0
1294819273,-1,0,0,-1,0,0
2594251959,-1,0,0,0,7,7
470901691,0,1,1,0,7,7
606683326,0,2,2,0,12,12
907524295,0,2,2,0,83,83
888375306,0,5,5,0,29,29
176622897,0,43,43,0,455,455
1936238220,-1,0,0,0,4,4
463465926,0,17,17,0,75,75
187580117,-1,0,0,0,4,4
2973488543,0,1,1,0,6,6
1218921811,0,21,21,0,137,137
933208728,0,1,1,-1,0,0
2672664340,0,52,52,0,141,141
2568233500,0,5,5,0,51,51
84732179,-1,0,0,-1,0,0
203232987,-1,0,0,0,1,1
2334604044,0,24,24,0,151,151
2784795776,-1,0,0,-1,0,0
2902583934,0,2,2,0,1,1
572390179,0,6,6,0,72,72
1717072081,-1,0,0,-1,0,0
2281608595,-1,0,0,0,3,3
1695187650,0,8,8,-1,0,0
2152297609,-1,0,0,-1,0,0
24944084,0,1,1,0,3,3
2179017888,0,25,25,0,16,16
2896166528,0,1,1,0,1,1
974630060,-1,0,0,-1,0,0
803650873,0,1,1,0,30,30
287091020,-1,0,0,0,1,1
1418212574,-1,0,0,0,15,15
556046696,0,3,3,0,7,7
2937033278,0,1,1,0,31,31
302557971,0,2,2,0,2,2
66560926,-1,0,0,-1,0,0
1462501848,0,17,17,0,663,663
23637182,0,353,353,0,26,26
2515726431,0,2,2,0,4,4
1462600868,-1,0,0,0,6,6
2344884339,-1,0,0,0,2,2
1934091098,0,11,11,0,2,2
332640391,0,26,26,0,102,102
1266048522,0,1,1,0,20,20
920172128,-1,0,0,-1,0,0
316022929,-1,0,0,0,1,1
741264854,0,2,2,0,5,5
2778445557,-1,0,0,0,19,19
52464878,0,16,16,1430135814766491209,189,189
1254867144,0,2,2,0,6,6
1954645572,-1,0,0,-1,0,0
42764296,1307263726781359812,525,525,0,2524,2524
502503735,0,4,4,0,2,2
947114486,0,1,1,0,13,13
865623540,0,1,1,0,3,3
135297053,0,4,4,-1,0,0
361566239,0,25,25,0,106,106
2302511904,0,16,16,0,277,277
164821085,0,1,1,0,1,1
2983019572,-1,0,0,-1,0,0
2984424301,-1,0,0,0,2,2
2612140933,-1,0,0,0,5,5
482421319,0,3,3,0,18,18
2813994960,0,2,2,0,12,12
2306296350,0,5,5,0,66,66
2902898831,0,23,23,1486413571809237264,310,310
253634370,0,9,9,0,77,77
1211419274,0,1,1,0,33,33
208887905,-1,0,0,-1,0,0
570618471,-1,0,0,0,2,2
918089358,0,15,15,1417399590922501059,144,144
14636191,0,227,227,0,937,937
2711674119,0,54,54,0,346,346
197806836,0,22,22,0,13,13
494509788,-1,0,0,0,4,4
2877806111,0,33,33,0,226,226
605958540,-1,0,0,-1,0,0
168731772,0,4,4,-1,0,0
380131186,-1,0,0,0,1,1
21614763,0,327,327,-1,0,0
2753308699,0,1,1,0,46,46
2839104308,0,340,340,0,79,79
536080285,0,4,4,0,87,87
1273604834,-1,0,0,-1,0,0
1862452861,0,9,9,0,77,77
1554920280,0,7,7,0,95,95
2425661546,-1,0,0,0,23,23
147706975,0,8,8,0,11,11
1458139507,1436085104813107357,242,242,0,158,158
446041740,-1,0,0,0,1,1
2440630856,0,55,55,0,83,83
2222394223,-1,0,0,-1,0,0
159966645,0,4,4,0,10,10
162723527,0,116,116,0,247,247
409752787,0,6,6,0,27,27
869862115,-1,0,0,0,12,12
97419652,-1,0,0,-1,0,0
62845517,0,1,1,-1,0,0
88587716,-1,0,0,0,1,1
499020764,0,3,3,0,6,6
413186843,0,1,1,0,2,2
289136021,0,58,58,1367300037173294412,322,322
2879098021,-1,0,0,0,1,1
1660941270,-1,0,0,-1,0,0
352385711,-1,0,0,0,9,9
1196368459,0,16,16,0,19,19
2719846071,0,4,4,0,70,70
132581372,0,21,21,0,41,41
100054410,-1,0,0,-1,0,0
435279020,-1,0,0,0,9,9
2288334274,0,2,2,0,80,80
92720599,-1,0,0,-1,0,0
111842201,0,1,1,0,5,5
2718806679,-1,0,0,-1,0,0
2148181021,0,24,24,0,21,21
1079536508,0,1,1,0,57,57
405535304,-1,0,0,0,2,2
145421351,0,1,1,-1,0,0
1557937813,0,158,158,0,143,143
1372873273,-1,0,0,-1,0,0
372611228,0,4,4,0,3,3
2795256788,0,1,1,0,3,3
1491668371,-1,0,0,0,4,4
963524179,0,32,32,0,121,121
2367755113,-1,0,0,0,6,6
1143865405,0,1,1,0,3,3
1110165289,-1,0,0,-1,0,0
2457828136,0,7,7,0,150,150
1796247738,-1,0,0,0,5,5
1219313090,0,1,1,0,69,69
2259504359,0,4,4,0,43,43
2521218301,-1,0,0,-1,0,0
179993871,-1,0,0,0,2,2
2388281840,-1,0,0,0,6,6
2157821847,-1,0,0,-1,0,0
241437055,0,4,4,0,5,5
1971630386,0,1,1,0,21,21
2925844059,0,1,1,0,3,3
1293813846,-1,0,0,0,1,1
873646459,0,3,3,-1,0,0
1945922144,-1,0,0,0,6,6
608551825,0,11,11,0,49,49
2506392680,-1,0,0,0,1,1
585246407,-1,0,0,0,13,13
2834689529,0,1,1,0,1,1
219658294,0,58,58,0,248,248
2189408975,0,226,226,0,362,362
412221591,0,4,4,0,30,30
273650952,0,1,1,0,1,1
1932049183,0,7,7,0,28,28
553039681,-1,0,0,-1,0,0
1126398816,0,2,2,0,6,6
2164912267,-1,0,0,0,12,12
2515706847,0,5,5,-1,0,0
2915734109,0,6,6,0,2,2
538794751,-1,0,0,-1,0,0
484389138,0,1,1,0,1,1
2192702178,-1,0,0,0,1,1
155482472,-1,0,0,-1,0,0
989657797,-1,0,0,-1,0,0
1715690754,-1,0,0,-1,0,0
628885439,-1,0,0,-1,0,0
1187774802,0,2,2,0,109,109
171148129,-1,0,0,-1,0,0
317711402,0,17,17,0,55,55
2205813182,0,19,19,0,333,333
1256127637,0,1,1,-1,0,0
2193209589,0,6,6,0,131,131
2894151155,-1,0,0,0,4,4
2860651285,-1,0,0,0,6,6
572534495,0,2,2,0,23,23
2249654775,0,4,4,0,11,11
20360036,0,388,388,0,512,512
2255110274,0,1,1,0,11,11
252828446,0,11,11,0,15,15
1116638172,-1,0,0,0,4,4
46021159,0,1,1,-1,0,0
354246750,-1,0,0,-1,0,0
137519324,0,23,23,0,145,145
2306838206,0,1,1,0,27,27
356882519,-1,0,0,0,2,2
24550105,0,663,663,0,28,28
1580633250,-1,0,0,0,1,1
2349129577,-1,0,0,-1,0,0
454538896,0,6,6,0,13,13
2984895986,-1,0,0,-1,0,0
1285856545,0,1,1,0,24,24
327757112,0,9,9,-1,0,0
399753424,-1,0,0,-1,0,0
2297749647,0,3,3,0,25,25
1632411943,-1,0,0,0,1,1
2770360645,-1,0,0,-1,0,0
335286578,-1,0,0,0,2,2
2737894013,0,25,25,0,4,4
2388812631,0,16,16,1461847691214253502,151,151
72963556,0,3,3,0,20,20
212392711,0,89,89,0,1081,1081
406296620,0,2,2,0,2,2
2441611429,-1,0,0,-1,0,0
215593056,0,33,33,0,46,46
2209379749,0,1,1,0,32,32
760270686,0,2,2,0,5,5
141489472,1391209517909632793,156,156,-1,0,0
1167112884,-1,0,0,-1,0,0
1669435424,0,120,120,0,338,338
360799425,0,1,1,0,1,1
409564605,-1,0,0,0,7,7
831733746,0,12,12,-1,0,0
583269682,0,4,4,0,17,17
2739654991,0,2,2,0,15,15
1482894050,0,2,2,0,9,9
1184111305,-1,0,0,1427082568572541751,9,9
1885235905,-1,0,0,-1,0,0
1113440802,0,1,1,0,23,23
2769141938,0,28,28,0,38,38
2311657174,0,2,2,0,12,12
1889008387,-1,0,0,0,1,1
820272944,-1,0,0,0,8,8
1268666142,-1,0,0,0,9,9
37916617,0,1,1,0,4,4
554877370,0,1,1,0,3,3
2249646438,0,7,7,0,11,11
472780612,-1,0,0,-1,0,0
871909232,-1,0,0,-1,0,0
807049014,-1,0,0,-1,0,0
79839033,-1,0,0,-1,0,0
181455400,0,8,8,0,1,1
1595722224,0,308,308,0,548,548
430876852,-1,0,0,0,16,16
1074983978,-1,0,0,0,2,2
598267095,-1,0,0,0,3,3
2317695624,0,825,825,0,741,741
1576560841,0,3,3,0,11,11
1246864320,0,2,2,0,14,14
504808184,0,12,12,0,9,9
51941278,-1,0,0,-1,0,0
1577337092,0,3,3,0,42,42
73190695,0,3,3,-1,0,0
2590323831,-1,0,0,0,4,4
573416514,0,13,13,0,8,8
1975706394,0,17,17,0,45,45
1733930868,0,25,25,0,43,43
117412911,0,3,3,0,4,4
611231791,0,1,1,0,16,16
214225110,-1,0,0,0,1,1
384808158,0,3,3,0,3,3
2506337732,0,40,40,0,89,89
2327096358,0,22,22,0,25,25
1711457581,-1,0,0,0,6,6
404892161,-1,0,0,-1,0,0
2384751518,-1,0,0,0,5,5
2331372474,0,31,31,0,270,270
499766539,0,51,51,0,44,44
2936073781,0,20,20,0,20,20
160720642,0,4,4,0,10,10
504851993,-1,0,0,0,3,3
1081196172,0,5,5,0,83,83
66619543,0,13,13,1311326957835996722,118,118
1256033436,-1,0,0,0,31,31
2704998674,0,472,472,0,2042,2042
2366401404,0,14,14,0,50,50
38836683,0,72,72,0,1518,1518
131568394,0,13,13,0,547,547
2932274759,-1,0,0,-1,0,0
605328825,0,1,1,0,1,1
143524596,0,7,7,0,19,19
44757961,0,1,1,0,4,4
218681340,0,1406,1406,0,725,725
1942586401,0,233,233,1448197698021032435,621,621
488165480,-1,0,0,-1,0,0
1289318156,-1,0,0,-1,0,0
217580545,0,6,6,0,18,18
879287185,1420927424331934302,324,324,1454731022300122730,124,124
717072986,0,255,255,0,375,375
142845840,0,1,1,0,16,16
314737136,0,24,24,0,88,88
2836834519,0,1,1,0,7,7
122583147,0,36,36,0,204,204
130369085,0,31,31,-1,0,0
373677827,0,332,332,0,295,295
124227582,0,8,8,1371679636729462905,989,989
2428140642,-1,0,0,-1,0,0
2530999726,-1,0,0,0,15,15
772138674,0,139,139,0,55,55
1232373932,0,10,10,0,40,40
2850613706,0,7,7,0,8,8
1852960357,-1,0,0,0,3,3
2685198009,0,1,1,-1,0,0
519097756,-1,0,0,-1,0,0
2828113185,0,4,4,0,3,3
117224583,0,10,10,-1,0,0
509377889,-1,0,0,-1,0,0
1533564594,0,4,4,0,154,154
2606762162,0,2,2,0,7,7
126894780,1332527943683030197,31,31,0,64,64
395012547,0,1,1,0,1,1
389453082,1386456384503839149,356,356,0,1112,1112
14304967,0,34,34,0,48,48
139893114,0,1,1,0,1,1
2569380440,0,29,29,0,87,87
998475422,0,40,40,0,629,629
1382283372,-1,0,0,0,2,2
2864504219,0,31,31,0,143,143
2343160752,-1,0,0,-1,0,0
394121676,0,12,12,0,7,7
1310563902,-1,0,0,-1,0,0
545994744,-1,0,0,0,14,14
599825846,0,42,42,0,32,32
47635171,0,1,1,-1,0,0
2738045637,-1,0,0,-1,0,0
2268231345,-1,0,0,0,1,1
1135794876,0,4,4,0,1,1
748320470,0,5,5,0,13,13
190561990,0,4,4,-1,0,0
2856922076,0,120,120,0,114,114
112420120,-1,0,0,-1,0,0
2433649056,0,5,5,0,21,21
257407087,0,35,35,0,236,236
1002222090,0,4,4,0,17,17
247097925,0,1,1,0,27,27
269111076,-1,0,0,-1,0,0
278212057,-1,0,0,-1,0,0
1009594074,0,10,10,1421270195991446633,386,386
1676219533,0,6,6,0,16,16
393884714,-1,0,0,0,7,7
334540965,-1,0,0,-1,0,0
2258813180,0,6,6,0,6,6
1411571640,0,2,2,0,21,21
21166973,0,23,23,0,2,2
1346681029,0,4,4,0,45,45
1826570179,-1,0,0,0,8,8
2417818472,0,1,1,0,6,6
272499149,0,2,2,0,7,7
2698691203,0,2,2,0,4,4
1528072590,0,12,12,-1,0,0
2612146810,-1,0,0,0,1,1
1642060602,0,2,2,0,2,2
105014538,1325430064444461614,929,929,1395459904556027010,1498,1498
300188992,1385087277374111654,27,27,0,339,339
1318126964,0,3,3,0,31,31
290820082,0,4,4,0,5,5
245249355,0,2,2,0,10,10
512161031,-1,0,0,-1,0,0
2882199892,-1,0,0,-1,0,0
2394543254,-1,0,0,0,30,30
2647304918,0,29,29,0,461,461
292250821,-1,0,0,0,9,9
247293966,-1,0,0,0,1,1
287619588,0,5,5,-1,0,0
2799693562,-1,0,0,0,38,38
320599753,-1,0,0,-1,0,0
1731581198,-1,0,0,0,2,2
1735519224,-1,0,0,0,1,1
470649146,-1,0,0,-1,0,0
750889800,-1,0,0,-1,0,0
1903057764,0,1,1,0,28,28
227367048,-1,0,0,-1,0,0
562231317,-1,0,0,-1,0,0
700739744,-1,0,0,-1,0,0
234858493,0,5,5,0,8,8
1654948304,0,25,25,0,208,208
2155193912,0,2,2,0,119,119
131378476,0,111,111,0,160,160
142673751,0,12,12,0,5,5
1651525518,0,31,31,0,234,234
1797679904,0,60,60,0,143,143
2956143872,0,3,3,0,119,119
879710521,-1,0,0,0,6,6
2261409832,0,11,11,0,28,28
484189164,0,1,1,0,21,21
2658107050,0,4,4,0,20,20
2304982861,-1,0,0,0,13,13
100200595,0,208,208,0,290,290
1335080376,-1,0,0,0,7,7
490095748,0,1,1,0,160,160
619246936,-1,0,0,0,10,10
2461640877,-1,0,0,-1,0,0
348256214,0,20,20,-1,0,0
900824071,-1,0,0,-1,0,0
232501612,0,2,2,-1,0,0
405532154,-1,0,0,0,12,12
2456514798,-1,0,0,-1,0,0
2719961169,0,13,13,0,53,53
286236605,-1,0,0,-1,0,0
339798976,-1,0,0,0,8,8
557701665,0,1,1,-1,0,0
2396176568,1462925451147505711,355,355,1462918256139924080,855,855
470154754,0,839,839,0,103,103
335915827,-1,0,0,-1,0,0
269180755,0,20,20,0,98,98
227277701,0,1,1,-1,0,0
1641795774,0,11,11,0,37,37
1652310048,0,23,23,0,88,88
120401543,0,6,6,0,50,50
1311945558,0,184,184,1430796795872774591,646,646
833810653,-1,0,0,-1,0,0
2437614676,-1,0,0,0,1,1
493382761,0,158,158,0,89,89
2163165089,-1,0,0,-1,0,0
2157167063,0,34,34,0,348,348
1048056944,-1,0,0,0,6,6
2718361252,-1,0,0,0,1,1
2781614981,-1,0,0,0,1,1
29608228,0,45,45,0,65,65
2800649034,-1,0,0,-1,0,0
1472254219,-1,0,0,-1,0,0
1274741808,0,1184,1184,0,1278,1278
101633373,0,26,26,-1,0,0
2822224362,0,5,5,0,6,6
83914010,0,4,4,0,16,16
23042916,0,11,11,0,60,60
105344354,-1,0,0,-1,0,0
2637996744,-1,0,0,-1,0,0
718675028,0,16,16,-1,0,0
1564192453,-1,0,0,-1,0,0
981509929,-1,0,0,0,2,2
1683989551,0,1,1,0,5,5
1580871151,0,6,6,1440103534485993483,10,10
1290705116,0,2,2,0,3,3
2160469370,0,5,5,0,136,136
2224545805,0,3,3,0,8,8
2411929050,-1,0,0,-1,0,0
540910379,0,1,1,0,1,1
2963639949,0,1,1,0,60,60
29361729,0,191,191,0,235,235
2800526249,0,1,1,0,1,1
444067941,0,12,12,0,42,42
2955944446,-1,0,0,0,38,38
2520675186,0,11,11,0,224,224
2564069275,0,3,3,0,8,8
468696299,0,2,2,0,8,8
1152264612,-1,0,0,-1,0,0
2838588562,0,8,8,0,38,38
356145334,-1,0,0,0,2,2
125789605,0,6,6,0,6,6
2207949092,0,1,1,0,2,2
173110930,0,16,16,0,31,31
522509098,-1,0,0,-1,0,0
2616758958,-1,0,0,0,1,1
602897991,-1,0,0,0,5,5
1457195336,-1,0,0,-1,0,0
510548672,0,3,3,0,119,119
820873567,0,205,205,0,170,170
1723827793,0,18,18,-1,0,0
2452764035,-1,0,0,0,2,2
1582088412,-1,0,0,-1,0,0
2960281971,0,4,4,-1,0,0
989717444,-1,0,0,-1,0,0
1690155349,0,2,2,0,16,16
2926002263,-1,0,0,-1,0,0
2796063309,-1,0,0,0,5,5
1097863045,-1,0,0,-1,0,0
74079390,0,1,1,0,20,20
942387920,-1,0,0,-1,0,0
1340475751,-1,0,0,0,5,5
568483421,0,1,1,0,23,23
2743909803,-1,0,0,0,1,1
305447230,0,1,1,0,1,1
356257219,-1,0,0,-1,0,0
2923050863,0,1,1,0,2,2
324682223,0,1,1,-1,0,0
388879022,0,7,7,-1,0,0
182794364,0,1,1,-1,0,0
284865479,-1,0,0,-1,0,0
368272671,0,95,95,0,171,171
2316401604,-1,0,0,-1,0,0
2740773093,-1,0,0,-1,0,0
2541668503,0,2,2,0,3,3
380643191,-1,0,0,-1,0,0
2849981152,0,10,10,0,111,111
502270784,0,11,11,0,7,7
1627661300,0,1,1,0,1,1
154545743,0,58,58,0,299,299
1713324644,0,36,36,0,111,111
211376558,-1,0,0,0,1,1
1934548639,-1,0,0,0,3,3
279099819,-1,0,0,-1,0,0
228297141,0,2,2,0,3,3
1580790740,0,8,8,0,14,14
2792647212,0,5,5,0,53,53
1641761394,-1,0,0,0,2,2
1277734176,-1,0,0,-1,0,0
2254977780,-1,0,0,-1,0,0
1146138103,0,7,7,0,72,72
1628274846,-1,0,0,-1,0,0
706089972,-1,0,0,-1,0,0
1925464686,-1,0,0,-1,0,0
1362809522,0,2,2,0,81,81
1902036265,0,5,5,0,16,16
2945247164,0,518,518,0,950,950
1587800059,0,4,4,1440335951004133775,62,62
19546298,0,150,150,0,196,196
1245764342,-1,0,0,-1,0,0
1472256822,0,2,2,0,8,8
1373740890,-1,0,0,-1,0,0
2419486345,-1,0,0,0,8,8
539097355,-1,0,0,-1,0,0
38913147,0,305,305,0,893,893
2867438741,0,2,2,0,19,19
2535131806,0,3,3,0,15,15
634590562,-1,0,0,0,20,20
878709176,-1,0,0,-1,0,0
2930056992,0,3,3,0,3,3
1911399414,-1,0,0,0,17,17
42589805,0,408,408,-1,0,0
345973824,0,1,1,0,7,7
2161053308,0,1,1,0,10,10
2789663253,0,7,7,-1,0,0
1379170147,-1,0,0,0,1,1
1493510108,-1,0,0,-1,0,0
211987258,-1,0,0,0,1,1
2705430789,-1,0,0,-1,0,0
796546669,-1,0,0,-1,0,0
2203194915,0,14,14,0,73,73
2389729111,0,113,113,0,257,257
2244468465,0,7,7,0,41,41
2786603692,0,1,1,0,40,40
1126676978,-1,0,0,-1,0,0
2816451913,-1,0,0,0,2,2
397783882,-1,0,0,-1,0,0
514112702,0,3,3,0,23,23
333206572,-1,0,0,0,1,1
2890892659,-1,0,0,-1,0,0
1158264452,-1,0,0,0,2,2
2977944947,-1,0,0,0,1,1
898341686,-1,0,0,0,2,2
1036575192,-1,0,0,0,17,17
621250521,0,20,20,0,1113,1113
2304668785,0,2,2,0,2,2
2283634393,-1,0,0,0,16,16
54005706,0,3,3,0,1,1
463272495,0,2,2,0,29,29
2460945452,-1,0,0,-1,0,0
217113630,0,16,16,0,35,35
121862951,0,4,4,0,8,8
2390339130,0,35,35,1462611757511072184,148,148
537604773,0,32,32,0,41,41
179004204,0,6,6,-1,0,0
794868648,0,2,2,0,72,72
314233096,-1,0,0,0,14,14
139623380,0,17,17,0,1073,1073
2603171608,-1,0,0,-1,0,0
2936109484,-1,0,0,-1,0,0
2747212814,0,35,35,0,25,25
449406219,0,8,8,0,49,49
93532522,0,1,1,0,2,2
599167277,-1,0,0,-1,0,0
2913272177,0,3,3,0,41,41
218499491,-1,0,0,-1,0,0
2381308439,-1,0,0,-1,0,0
950626856,0,14,14,0,8,8
1340609575,-1,0,0,-1,0,0
466066806,0,4,4,0,4,4
2194821265,0,1,1,0,8,8
419970103,0,2,2,0,6,6
191972477,0,6,6,0,27,27
190992311,0,4,4,-1,0,0
734349702,0,1,1,0,21,21
355450308,-1,0,0,-1,0,0
2439951745,0,5,5,0,12,12
2217796077,0,20,20,0,29,29
311469503,0,6,6,0,16,16
2855847076,0,5,5,0,62,62
203634147,0,209,209,0,611,611
2949992858,0,92,92,0,289,289
776997025,-1,0,0,0,1,1
531190483,0,23,23,1398248125102649739,109,109
160475411,0,147,147,1339778628726355959,245,245
453531627,0,1,1,-1,0,0
300416304,0,2,2,-1,0,0
2535976981,-1,0,0,-1,0,0
2497158036,-1,0,0,0,14,14
250324334,-1,0,0,0,8,8
1218471438,-1,0,0,-1,0,0
